date,cape,tr_cape,ecy
1888-02-01,15.418178318820534,19.807302727374452,0.01854597359622894
1888-03-01,14.808972366946568,19.02661149319171,0.023484775724689662
1888-04-01,15.02010868184446,19.29957161656765,0.022632996042627557
1888-05-01,15.38791695722913,19.772685839694237,0.02332002716084857
1888-06-01,15.077628818434691,19.375983676114195,0.025898537334721222
1888-07-01,15.279642515498175,19.635009581546463,0.025259012921316798
1888-08-01,15.602911670088805,20.049771885586612,0.022974575191211176
1888-09-01,15.987828821761422,20.542902549349098,0.021614886504528343
1888-10-01,15.715941874329705,20.193130565349648,0.025156877140990908
1888-11-01,15.223749016946284,19.562485773849474,0.029677725599002655
1888-12-01,14.946748301089228,19.210201901691885,0.033377840719047064
1889-01-01,15.802286071028163,20.312198653655688,0.025278875559769445
1889-02-01,16.192720447848995,20.81330768748955,0.021448301616429702
1889-03-01,16.06504536076929,20.648519003321095,0.021895429954547865
1889-04-01,16.050104533967485,20.6264588171422,0.023128536760698468
1889-05-01,16.915421076068377,21.731410413817354,0.0175118181723821
1889-06-01,17.21930294394768,22.1106233839953,0.01765522513178453
1889-07-01,16.889214491107513,21.675368705170957,0.017653549602927927
1889-08-01,17.131853975345724,21.973135389628155,0.01683996350396518
1889-09-01,17.35078802634859,22.236764738619264,0.013960101329211425
1889-10-01,17.053214402955483,21.84047081016849,0.009590759257984229
1889-11-01,16.90602117024936,21.6386436771663,0.005033391836815386
1889-12-01,16.610338076603384,21.24815598812764,0.004389764903388424
1890-01-01,17.220071982181892,22.015486326741613,-0.002955558999891632
1890-02-01,17.0268149826714,21.755939559525387,-0.0024631020800412115
1890-03-01,16.901122288589896,21.582789932235595,-0.003114404003578798
1890-04-01,17.25785454260319,22.023576461344508,-0.0007570330080329743
1890-05-01,17.786430487858613,22.677242329476794,0.0014888374225166742
1890-06-01,17.684360844450154,22.525314186078045,0.00364947464729163
1890-07-01,17.589295440864852,22.381223142941973,0.003788430030732627
1890-08-01,16.596791133979092,21.0974179134709,0.010599942338932994
1890-09-01,16.169702000615295,20.53595374370967,0.012180107583306364
1890-10-01,15.482849163344424,19.649063391074286,0.014756977765159746
1890-11-01,14.745043493292792,18.703194594453656,0.01447929318876745
1890-12-01,14.442991231338429,18.311029377300343,0.014743783055441051
1891-01-01,15.428980086469084,19.54697672773733,0.009949380825188835
1891-02-01,15.476522332432529,19.59076059677419,0.009970047115819308
1891-03-01,15.051623357657373,19.038836516513694,0.01298688803478782
1891-04-01,15.408945125474114,19.47415288315956,0.011648752704439345
1891-05-01,15.566495230713242,19.65739202302478,0.01082274110961124
1891-06-01,15.658211395638135,19.75748390427354,0.008097887936257812
1891-07-01,15.617919238645978,19.690897636411623,0.0061039371490866565
1891-08-01,16.163998509963022,20.36026349443654,0.0020408967091835664
1891-09-01,17.711261413256512,22.282941160981,-0.008266833211186105
1891-10-01,17.71656858982635,22.264637311753678,-0.009170423000387846
1891-11-01,17.671739174763985,22.185040648627997,-0.009328328165197304
1891-12-01,18.20630300020992,22.828744233682695,-0.01097315446446738
1892-01-01,19.016388404225253,23.81522219945757,-0.015780715423090827
1892-02-01,19.036425040978425,23.810068229783084,-0.016860961424131272
1892-03-01,19.738054849323,24.656692455919977,-0.02139410041243374
1892-04-01,19.943265241638635,24.88113364867214,-0.02422107274966885
1892-05-01,19.911465213489794,24.81009139083564,-0.025143580225281452
1892-06-01,19.76928439713673,24.603632002808602,-0.025776978828835694
1892-07-01,19.211886434505548,23.882788577933074,-0.020998101755070588
1892-08-01,19.20430380317381,23.846985014935314,-0.02071509094524404
1892-09-01,18.694271809588194,23.191984913721964,-0.016774511432559903
1892-10-01,19.0402149153247,23.596821279777313,-0.016971520676857067
1892-11-01,18.46331269079999,22.858807224266272,-0.012059526892530634
1892-12-01,18.013009251275733,22.28136209283735,-0.008686892998924334
1893-01-01,17.65664370809877,21.820189744893504,-0.004102154836255763
1893-02-01,17.12519385487245,21.14892073079713,-0.0020583817590019635
1893-03-01,16.899589031582316,20.8617504506818,-0.002664983959911771
1893-04-01,17.102541578254915,21.10403480151056,-0.0035887991634665703
1893-05-01,15.780987310776249,19.47376764016998,0.0010804606415404441
1893-06-01,15.41650386359769,19.029235819010776,0.003033680296041702
1893-07-01,14.349854182760946,17.725059871200937,0.0073343907719461005
1893-08-01,14.58805653580781,18.033912740781616,0.0023197397456332786
1893-09-01,15.01206907913876,18.56701455194229,0.005344300356698847
1893-10-01,15.271794153520188,18.89753357063084,0.005529562016369893
1893-11-01,15.942411400571675,19.737917734430308,0.001258378497180808
1893-12-01,15.612694335464935,19.343520628210005,0.0003074989231913877
1894-01-01,15.739869351948228,19.51707032777289,-0.002831422459346686
1894-02-01,16.20273659644993,20.105790744253227,-0.005802921443880442
1894-03-01,17.187622088121934,21.341016645575817,-0.011905071655421207
1894-04-01,17.43484907805246,21.659778276889046,-0.010514783387850009
1894-05-01,16.808751920918013,20.896769439678692,-0.0061149548233006695
1894-06-01,16.60631969529253,20.661031027566573,-0.005189733127550049
1894-07-01,16.289679714916954,20.285465268221326,-0.0027700206733355104
1894-08-01,16.457777072998372,20.510549550602153,-0.00041677578936872434
1894-09-01,16.522315444877222,20.60726506505564,0.0019768623530273394
1894-10-01,16.50290420570843,20.602914844137324,0.0005772497776944177
1894-11-01,16.542784447444557,20.672276347819015,0.0028246636689232343
1894-12-01,16.67246633376773,20.85501361117496,0.002265509077856484
1895-01-01,16.52444393516272,20.692167083108192,0.003002789151904224
1895-02-01,16.331237693211413,20.47204638542373,0.0024857878192883834
1895-03-01,16.364625427174804,20.53464199020349,0.004490944019723456
1895-04-01,16.387543823686304,20.57845339795945,0.007325555809035135
1895-05-01,17.080369553382397,21.46014976867637,0.008376111407965604
1895-06-01,17.207413539783396,21.628273210067615,0.011519126998025937
1895-07-01,17.54601464874056,22.060403147384225,0.007755338058063561
1895-08-01,18.074072547241798,22.7283696447251,0.0046143262527669
1895-09-01,18.200335946605467,22.888669564420344,0.005293774765856435
1895-10-01,17.944706622466477,22.56789252073991,0.00595980732627055
1895-11-01,17.342998991921693,21.812946556051376,0.006596607147556548
1895-12-01,16.54841515666796,20.818648077628062,0.005561347625954199
1896-01-01,16.57622482856819,20.85855215609437,0.0062604116349686476
1896-02-01,17.51540335263728,22.040592031270307,0.001780523381933248
1896-03-01,17.23236271229861,21.685007699222606,0.004059869954454731
1896-04-01,17.643699378130005,22.201842765217222,0.002630457406601623
1896-05-01,17.828266894232826,22.432252972027978,0.0031802127213657536
1896-06-01,17.777578616430464,22.36626040060286,0.0032653672633128003
1896-07-01,16.637100103394587,20.933061531248498,0.006053299737138161
1896-08-01,15.703370546226878,19.764265040091683,0.008576166713634738
1896-09-01,16.544339943032018,20.824903901677764,0.005505869389791793
1896-10-01,16.43886680472589,20.69215179083557,0.008989479904527226
1896-11-01,17.08942524237112,21.506675169836154,0.009693020080220334
1896-12-01,16.501404180590093,20.765764121097316,0.010736338168094939
1897-01-01,17.026521282380557,21.42590894619321,0.003822704751421782
1897-02-01,16.894025883254095,21.257060362377864,0.00316693280238816
1897-03-01,16.95803071672104,21.33376024719598,0.0029851886508370645
1897-04-01,16.69685743473466,21.001906820502263,0.0025014578482112013
1897-05-01,17.047755129229383,21.43690630537203,-0.00015688683077023924
1897-06-01,17.85049728069061,22.433196984133865,-0.0015985160058095693
1897-07-01,18.65197575582029,23.420666317964155,-0.002794348769244434
1897-08-01,19.00639601051944,23.838146387477522,-0.0005732139020454205
1897-09-01,19.37237029339779,24.2667489111082,0.002458461223091124
1897-10-01,19.02803122390242,23.80721709774229,0.0008620890733763431
1897-11-01,18.35844809805022,22.94302165832023,0.0016591271266084354
1897-12-01,18.748757662525502,23.401121903654268,-0.001711571829162671
1898-01-01,19.24900002181375,23.993240200753725,-0.004173901424534915
1898-02-01,18.91813188800214,23.551290011325065,-0.0005501052134226983
1898-03-01,18.042174923468675,22.437784146714662,0.0022245766228676453
1898-04-01,17.705089426411774,21.998739622916386,0.004621868235449425
1898-05-01,17.595635274512816,21.839402613257256,0.013036233662140274
1898-06-01,19.54481748054799,24.234946843797776,0.002033044597252988
1898-07-01,19.858943014167306,24.597156500082143,-0.0011232274275904258
1898-08-01,20.54491517915327,25.41705356257015,-0.0025961971848833323
1898-09-01,20.442732862691297,25.263043091810584,-0.002144569269449649
1898-10-01,19.94719982577366,24.627181229803433,-0.0018673158147902089
1898-11-01,20.52741632481129,25.319043685503765,-0.004208102351561174
1898-12-01,21.40363198544818,26.37185846063143,-0.004605071180203098
1899-01-01,22.932807416487186,28.222949576087554,-0.004067429276464862
1899-02-01,23.048117549980198,28.32599306959267,-0.0004102598870393409
1899-03-01,23.279682245508724,28.57038968466712,0.00031393768145793893
1899-04-01,23.152421525686496,28.371517887505842,0.0018540732642901292
1899-05-01,22.09126936083419,27.03336388465909,0.0063341790783615695
1899-06-01,21.21209192504683,25.92074319093127,0.0095015040646233
1899-07-01,21.561425634523125,26.307639638375708,0.01001295900582612
1899-08-01,21.726237373055454,26.466629854714558,0.010920774676827769
1899-09-01,20.591140514113782,25.04468382842009,0.015989821882392674
1899-10-01,20.15371346068661,24.476723296282405,0.018243647300443026
1899-11-01,20.1964575208023,24.49141414818265,0.01932477428948865
1899-12-01,18.512649643600202,22.419855109110483,0.02377170054783692
1900-01-01,18.674275362444785,22.587334824329037,0.025737811567035203
1900-02-01,18.703797417251437,22.59574910485338,0.02689765296308927
1900-03-01,18.775793421238376,22.658551692872035,0.026734307147491386
1900-04-01,18.936402033322736,22.830122957226415,0.02632424991793153
1900-05-01,18.40319701695042,22.172115694151763,0.024232858651637643
1900-06-01,17.992711584303983,21.66709132606772,0.024286393111291098
1900-07-01,17.689545468952808,21.293889709957174,0.02650837224507272
1900-08-01,18.06961466678419,21.745469843487978,0.020503000596817957
1900-09-01,17.341874151224708,20.86922595392475,0.022910446651602426
1900-10-01,18.102398784556048,21.78469252513005,0.01930761348008883
1900-11-01,19.419584603760754,23.36547649184723,0.017974812589310545
1900-12-01,20.74405116087084,24.951139917086632,0.013490267445614545
1901-01-01,20.978581834536186,25.223107928844342,0.015441362892157355
1901-02-01,21.679149848206187,26.05325136080883,0.011385946036258691
1901-03-01,22.347583950683845,26.84086878778499,0.008747130120826403
1901-04-01,24.4097169948272,29.29380498925427,0.002473621989021131
1901-05-01,23.064012684863545,27.66110204535111,0.005972805426365128
1901-06-01,25.23846620596033,30.240388110984235,0.004568493362102827
1901-07-01,23.14484855370808,27.711150600769958,0.010564738337857427
1901-08-01,23.077177713844357,27.6089094728204,0.011866188520390474
1901-09-01,22.590468316860218,27.007461920877034,0.015205420693573585
1901-10-01,22.252901618408902,26.586455006647935,0.015810256650797133
1901-11-01,22.37507477765278,26.7132152490284,0.01797748962142054
1901-12-01,21.68021514102967,25.866784338435302,0.02054744964153324
1902-01-01,22.340290796033557,26.635699508412856,0.020493974303292313
1902-02-01,22.459957452460387,26.756070389465783,0.0201554814301438
1902-03-01,22.410652288217324,26.674136055631255,0.022808465227320197
1902-04-01,22.823108698497833,27.13631887951851,0.024471114945135097
1902-05-01,22.427954493329793,26.637764485324812,0.026342382656398572
1902-06-01,21.963742295514617,26.05879162661761,0.028371212083532382
1902-07-01,22.385686589401352,26.529400003167872,0.024709335896387817
1902-08-01,23.168671834092848,27.424898531949346,0.020595372474778453
1902-09-01,22.856566381954487,27.022746801513012,0.022266499788554106
1902-10-01,20.604425401859793,24.333335259523263,0.0337912354989396
1902-11-01,20.408541255072173,24.081790733787198,0.028188898983770708
1902-12-01,19.63323212682383,23.14832792923753,0.029881822071487346
1903-01-01,20.318132053828485,23.933621799528527,0.025461515467494603
1903-02-01,20.107051517552804,23.668501052173472,0.024686947627897804
1903-03-01,19.884560384872824,23.396709569309298,0.024210704457160614
1903-04-01,18.98002260182625,22.32632674182848,0.02776058170571822
1903-05-01,18.954858723039862,22.294345532415107,0.026681724642753778
1903-06-01,17.8185517229685,20.961154591653795,0.03251612460807795
1903-07-01,16.918178414766643,19.91040456555084,0.03804595244435384
1903-08-01,16.299118790903485,19.19401744926609,0.044293346247704965
1903-09-01,15.654359115196906,18.449326201499165,0.043822618555605986
1903-10-01,15.252943825778832,17.996685085169766,0.04292651107252165
1903-11-01,15.407877534297885,18.20173331810417,0.04366353068275037
1903-12-01,16.04289414005013,18.97207317179524,0.0423713950434659
1904-01-01,15.86183391403363,18.77706621361902,0.048148955439236515
1904-02-01,15.02149838033143,17.803035506120388,0.05535702310916061
1904-03-01,15.081930176258854,17.8965473238072,0.05679272206609215
1904-04-01,15.565490611691471,18.49032705873975,0.053495648241962714
1904-05-01,15.525820896254631,18.46478328377086,0.05121558713443858
1904-06-01,15.474433638652645,18.424664376078873,0.05136280831355531
1904-07-01,16.036401629624102,19.112780970977084,0.0490315500476062
1904-08-01,16.304651978851027,19.44975342795369,0.04621695794790072
1904-09-01,16.74260004916368,19.988235376712076,0.04429908922806986
1904-10-01,17.633197370821392,21.065460476613346,0.04409069249065881
1904-11-01,18.07620022377006,21.60536546382676,0.04495909013171534
1904-12-01,18.159679118703192,21.7167982300782,0.0461129478955936
1905-01-01,18.459852032455835,22.087689801665377,0.04515084406533426
1905-02-01,19.168996375829813,22.944184172180947,0.043188467656359704
1905-03-01,19.831506074218407,23.74209332467076,0.0403296918235847
1905-04-01,19.482927524711275,23.328639790056272,0.03692213921951107
1905-05-01,18.62948750984511,22.313429429486135,0.036744785710864314
1905-06-01,18.735862386183527,22.4452965425369,0.03509804968754175
1905-07-01,19.205883309548042,23.009841754484825,0.03521715586649458
1905-08-01,19.573308430803714,23.4474985177437,0.036851800488857715
1905-09-01,19.743492419697777,23.647692425098636,0.035287476611482196
1905-10-01,19.89739481432952,23.82564560155492,0.0349373786853821
1905-11-01,19.443525693264977,23.275233759234016,0.03731781877907997
1905-12-01,19.577960809096115,23.42709697236225,0.039588610620698385
1906-01-01,20.132402260807893,24.078997473407558,0.03967556692417593
1906-02-01,19.866752563675888,23.751613317696677,0.04161458175295275
1906-03-01,19.25945302085411,23.019077336408866,0.04300178346278496
1906-04-01,18.876204996115877,22.557115123058143,0.045354641484752115
1906-05-01,18.05404446092639,21.573872118633183,0.050240640291034394
1906-06-01,18.172666376497496,21.71557632675157,0.05122900541207512
1906-07-01,18.19520014351374,21.745449504726235,0.04747009624297462
1906-08-01,18.9672514775493,22.66560945231646,0.047371634291944055
1906-09-01,19.20099368200136,22.94287642232474,0.04768194519702299
1906-10-01,18.095380908869103,21.62396308597395,0.049852624506333064
1906-11-01,18.141851654007965,21.683247782770636,0.04763862542710335
1906-12-01,17.660003667768663,21.11396362190011,0.05004375945682995
1907-01-01,17.218913853705985,20.596389814753078,0.053179729321433264
1907-02-01,16.217071288766157,19.409252150981242,0.058799011605750996
1907-03-01,14.687545255978653,17.597254765750463,0.06395998613068168
1907-04-01,14.66970990560274,17.59427766957998,0.0654075495452477
1907-05-01,13.790107153424247,16.559343931780724,0.07332950822119558
1907-06-01,13.144269952673206,15.806056111254946,0.07780157555740236
1907-07-01,13.58500735796184,16.35709805076724,0.0751666906208552
1907-08-01,12.513471604446611,15.092007281741033,0.07669387939475067
1907-09-01,12.32856965773663,14.895547932371393,0.07477365329913242
1907-10-01,10.831840153050607,13.118926370609234,0.08833993148156212
1907-11-01,10.591177559189786,12.863256624926697,0.08597017044490043
1907-12-01,11.333306235811177,13.798214088041618,0.07740870289309013
1908-01-01,11.90296862826698,14.522352358595427,0.07189638260406482
1908-02-01,11.554846295144793,14.12921457572451,0.07193161672945622
1908-03-01,11.984662664464294,14.683723501046028,0.06891948886036453
1908-04-01,12.448889158370367,15.277960676657012,0.06703198777698424
1908-05-01,13.078451355438336,16.073179553710755,0.05630417127224625
1908-06-01,13.051684129229988,16.06348249370654,0.06350533344627632
1908-07-01,13.345487104834403,16.444418748089593,0.06448822843687024
1908-08-01,13.884232895208614,17.12491755251081,0.06167234257339617
1908-09-01,13.701442268825112,16.91621368985677,0.06272488169991658
1908-10-01,13.690810359178707,16.91853241822484,0.06398415573784291
1908-11-01,14.43501409125626,17.849788804262825,0.06141129381418598
1908-12-01,14.58248290896244,18.042310998691583,0.060431599334800086
1909-01-01,14.764418456441348,18.27886897506247,0.05858911263235585
1909-02-01,14.16715751670136,17.551012942214424,0.059552576468414296
1909-03-01,14.33605838058621,17.77099922483692,0.05859596707282838
1909-04-01,14.645198603086111,18.16114452192187,0.05774055990348483
1909-05-01,14.953509786582776,18.54840515207684,0.05726227688797468
1909-06-01,15.040444676080995,18.65937322726256,0.056414579208054955
1909-07-01,15.231503240497679,18.898339079013784,0.05409462646479069
1909-08-01,15.417580706254752,19.128911647815677,0.05286729833582769
1909-09-01,15.254446436821171,18.92589078547679,0.05053739405890741
1909-10-01,14.988845296121763,18.595961438316653,0.0523103042391405
1909-11-01,14.745631176824585,18.29434091490157,0.05301875245129045
1909-12-01,14.750638489265034,18.299718545945847,0.052609590345711825
1910-01-01,14.547885040564147,18.048500786602396,0.052449986402138195
1910-02-01,14.0020379030327,17.374142485913502,0.05384716903319012
1910-03-01,14.05000696507782,17.4357304745636,0.055492369388224765
1910-04-01,13.559883620820079,16.832242284802884,0.058968363511062584
1910-05-01,13.568792287251444,16.849954664554467,0.059397879275674546
1910-06-01,13.019657302315933,16.17690827240452,0.0627246645627964
1910-07-01,12.342581259985213,15.347332499645285,0.06562238501354806
1910-08-01,12.745055150886246,15.85895531084853,0.06327249337475838
1910-09-01,12.937161101070838,16.108720433280777,0.0597951059369585
1910-10-01,13.918866656445807,17.339823908583153,0.05248976494758457
1910-11-01,14.16452317578035,17.653921691005696,0.04910485347643048
1910-12-01,13.741478417781543,17.13631638581223,0.05248554838487445
1911-01-01,14.049215181401202,17.527975125717887,0.04956762270364157
1911-02-01,14.721488469928298,18.374592785196658,0.044360278841051703
1911-03-01,14.370623221979526,17.94421195551447,0.04706997640103834
1911-04-01,14.75293542032935,18.430686396998265,0.04325916070830984
1911-05-01,15.047660591685036,18.805342832580806,0.0419065528920549
1911-06-01,15.328355684719273,19.161771874042575,0.0406646098153202
1911-07-01,15.083110578700255,18.861627429791678,0.04152012374329106
1911-08-01,13.899790665654434,17.392599372771908,0.04910389645939891
1911-09-01,12.997953983252426,16.279970359273157,0.053875847855920915
1911-10-01,13.066472850619185,16.382298462120715,0.05344740984881339
1911-11-01,13.727997586413089,17.22646715336685,0.04745119494291525
1911-12-01,13.929258419578225,17.49407644299605,0.04409843542917362
1912-01-01,13.794952631845817,17.340766146480284,0.04704764082383564
1912-02-01,13.531634369686586,17.02447044213642,0.04914293070284791
1912-03-01,13.639769173944165,17.172513777043747,0.05026588130344872
1912-04-01,13.65439269055323,17.200337051440428,0.05164162062953906
1912-05-01,13.64550068561236,17.19887872315537,0.050116700725255446
1912-06-01,13.78541740450252,17.384332578345738,0.0468140577436883
1912-07-01,13.802876645015775,17.414315464952494,0.04635563479227689
1912-08-01,13.984761763426267,17.649150043747625,0.047238873758240714
1912-09-01,13.92628500131586,17.579229265969396,0.04697529258614512
1912-10-01,13.905092701178457,17.556109765014845,0.03987384801686803
1912-11-01,13.749541018606523,17.3651099454777,0.04367991882974324
1912-12-01,13.388999452579622,16.915632310225796,0.04314976142510915
1913-01-01,13.148088791761552,16.616510711718934,0.04402058279252281
1913-02-01,12.682960516236747,16.037450941848554,0.04705151250289684
1913-03-01,12.44345351518365,15.745059939032133,0.05221025365417402
1913-04-01,12.433067081795157,15.742029169880434,0.052519055048822864
1913-05-01,12.221401061154117,15.48645540852973,0.055448529180466284
1913-06-01,11.491962852761217,14.577005951226642,0.06192763674690531
1913-07-01,11.534022795459853,14.645116150014811,0.06288622755167772
1913-08-01,11.846840543564623,15.056415065211743,0.060838566129037736
1913-09-01,11.843316826625964,15.065935573976567,0.06095116122182334
1913-10-01,11.471490240312288,14.609857401411734,0.06510872196035136
1913-11-01,11.072537845038003,14.120136915548976,0.0707020157401893
1913-12-01,11.174040870036787,14.268761140269412,0.06910640285813469
1914-01-01,11.636092105046128,14.875360055450988,0.06342152742930664
1914-02-01,11.910233879798234,15.24217817036937,0.058042327223677304
1914-03-01,11.685526018836823,14.971980169053355,0.06073786169466492
1914-04-01,11.522662536200231,14.781642625967603,0.062010776197820146
1914-05-01,11.479008694164479,14.742681655780244,0.06567771883351264
1914-06-01,11.428715168831884,14.694917610765904,0.06599441524600619
1914-07-01,10.69434518304014,13.769849699257307,0.07296229128121012
1914-08-01,10.492046265076432,13.52814006705135,0.07552710247656484
1914-09-01,10.50049730180213,13.558230015308235,0.07420232310027501
1914-10-01,10.612759466126223,13.722477893212883,0.07212274741887861
1914-11-01,10.516917642992121,13.61709230320716,0.07160265201032104
1914-12-01,10.172217991997861,13.191719327709963,0.07375482593558744
1915-01-01,10.359834197757268,13.455503012706075,0.07190782363139472
1915-02-01,10.32978620966069,13.435767253018053,0.071334717986857
1915-03-01,10.707013188682813,13.942381087442433,0.06820863900793092
1915-04-01,11.401123789000188,14.855567969356304,0.06370342372985316
1915-05-01,11.026929876471314,14.376666202260218,0.06901695385902701
1915-06-01,11.154262189096343,14.54859526342043,0.06814004213571456
1915-07-01,11.113629393949605,14.499550030038991,0.06862615357373833
1915-08-01,11.584831641604604,15.113448857043245,0.06395924085947774
1915-09-01,12.011570757825899,15.664883714157849,0.06221627196136808
1915-10-01,12.549076133220161,16.354096721194875,0.059814212715783195
1915-11-01,12.857714453559321,16.740136872288538,0.05788871956874933
1915-12-01,12.878444602185995,16.74931303094313,0.056769648712160496
1916-01-01,12.543563692516182,16.297027766820733,0.059986791585310735
1916-02-01,12.354652326458808,16.0348356121369,0.06105579976767135
1916-03-01,12.177052795748489,15.786513243251898,0.06306359144997688
1916-04-01,11.906481776593191,15.418161727089258,0.06574872264458738
1916-05-01,12.026256671905172,15.553193893472132,0.06457962029551496
1916-06-01,11.99596122294659,15.49303551115823,0.06559125517042996
1916-07-01,11.79116527525456,15.208320664732781,0.07036450096274419
1916-08-01,11.73208263887417,15.109356185858465,0.06925546337440294
1916-09-01,11.94455241750448,15.357396326406269,0.0683081137699123
1916-10-01,12.045741763370806,15.460165685093678,0.06703148891235838
1916-11-01,12.05323040323051,15.442014290555159,0.06752161327959094
